"gene_id","gene_symbol","ENTREZID","cell_type","rank_stat"
"ENSG00000164219","PGGT1B","5229","B_cells",-0.146782755039313
"ENSG00000173153","ESRRA","2101","B_cells",-0.146957654724866
"ENSG00000184903","IMMP2L","83943","B_cells",-0.146971845913763
"ENSG00000115216","NRBP1","29959","B_cells",-0.147059435975917
"ENSG00000134058","CDK7","1022","B_cells",-0.147729108069632
"ENSG00000068654","POLR1A","25885","B_cells",-0.147796903475882
"ENSG00000204472","AIF1","199","B_cells",-0.148748315454404
"ENSG00000198818","SFT2D1","113402","B_cells",-0.148920505103238
"ENSG00000132635","PCED1A","64773","B_cells",-0.148977827867111
"ENSG00000139624","CERS5","91012","B_cells",-0.149386728098633
"ENSG00000196810","CTBP1-AS2","92070","B_cells",-0.149405433425164
"ENSG00000257103","LSM14A","26065","B_cells",-0.149815959052293
"ENSG00000213281","NRAS","4893","B_cells",-0.150079405725948
"ENSG00000170396","ZNF804A","91752","B_cells",-0.150095856344982
"ENSG00000149346","SLX4IP","128710","B_cells",-0.150469255531684
"ENSG00000196456","ZNF775","285971","B_cells",-0.15088764043079
"ENSG00000101347","SAMHD1","25939","B_cells",-0.151085804356623
"ENSG00000164916","FOXK1","221937","B_cells",-0.151646869931387
"ENSG00000126456","IRF3","3661","B_cells",-0.151862643604606
"ENSG00000138101","DTNB","1838","B_cells",-0.152042161754049
"ENSG00000172269","DPAGT1","1798","B_cells",-0.152045679251932
"ENSG00000186480","INSIG1","3638","B_cells",-0.152295390982282
"ENSG00000115841","RMDN2","151393","B_cells",-0.15231768375909
"ENSG00000112144","ICK","22858","B_cells",-0.152590077960864
"ENSG00000068971","PPP2R5B","5526","B_cells",-0.153413266813319
"ENSG00000272758","RP11-299J3.8","102723582","B_cells",-0.153416141530174
"ENSG00000067113","PLPP1","8611","B_cells",-0.153438004452379
"ENSG00000141524","TMC6","11322","B_cells",-0.153991503650989
"ENSG00000188428","BLOC1S5","63915","B_cells",-0.154330640546806
"ENSG00000171703","TCEA2","6919","B_cells",-0.154491065749681
"ENSG00000132670","PTPRA","5786","B_cells",-0.154733823173069
"ENSG00000163069","SGCB","6443","B_cells",-0.15489437431687
"ENSG00000127324","TSPAN8","7103","B_cells",-0.155097657810628
"ENSG00000122359","ANXA11","311","B_cells",-0.155178186669472
"ENSG00000074755","ZZEF1","23140","B_cells",-0.155753431348538
"ENSG00000197121","PGAP1","80055","B_cells",-0.155962575528107
"ENSG00000174840","PDE12","201626","B_cells",-0.155990614050457
"ENSG00000023572","GLRX2","51022","B_cells",-0.156102726332044
"ENSG00000248508","SRP14-AS1","100131089","B_cells",-0.15627291002816
"ENSG00000132541","HRSP12","10247","B_cells",-0.156296379549484
"ENSG00000119522","DENND1A","57706","B_cells",-0.156342908691609
"ENSG00000105287","PRKD2","25865","B_cells",-0.156398356952551
"ENSG00000107937","GTPBP4","23560","B_cells",-0.157128120110745
"ENSG00000115020","PIKFYVE","200576","B_cells",-0.157248681947202
"ENSG00000111325","OGFOD2","79676","B_cells",-0.157257032595388
"ENSG00000145911","N4BP3","23138","B_cells",-0.157398170526504
"ENSG00000173933","RBM4","5936","B_cells",-0.157551415314896
"ENSG00000135336","ORC3","23595","B_cells",-0.158099060138092
"ENSG00000101608","MYL12A","10627","B_cells",-0.158324546258051
"ENSG00000221869","CEBPD","1052","B_cells",-0.158888475764164
"ENSG00000156831","NSMCE2","286053","B_cells",-0.159235234984014
"ENSG00000142039","CCDC97","90324","B_cells",-0.159242374086564
"ENSG00000060971","ACAA1","30","B_cells",-0.159522039469622
"ENSG00000147443","DOK2","9046","B_cells",-0.159785539018813
"ENSG00000198816","ZNF358","140467","B_cells",-0.159818269228284
"ENSG00000151332","MBIP","51562","B_cells",-0.160064624921701
"ENSG00000141504","SAT2","112483","B_cells",-0.160226143718192
"ENSG00000184863","RBM33","155435","B_cells",-0.160435049569396
"ENSG00000166164","BRD7","29117","B_cells",-0.160732979984042
"ENSG00000033050","ABCF2","10061","B_cells",-0.160854358964854
"ENSG00000118495","PLAGL1","5325","B_cells",-0.161523997487341
"ENSG00000106635","BCL7B","9275","B_cells",-0.161827081030492
"ENSG00000152556","PFKM","5213","B_cells",-0.161831841423048
"ENSG00000117758","STX12","23673","B_cells",-0.162163694143451
"ENSG00000137078","SIT1","27240","B_cells",-0.162337408298464
"ENSG00000162639","HENMT1","113802","B_cells",-0.162713566307713
"ENSG00000272447","RP11-182L21.6","642361","B_cells",-0.162717095691062
"ENSG00000126561","STAT5A","6776","B_cells",-0.162846634978098
"ENSG00000196924","FLNA","2316","B_cells",-0.163167867016893
"ENSG00000129696","TTI2","80185","B_cells",-0.163366942263926
"ENSG00000257704","INAFM1","255783","B_cells",-0.163815673779029
"ENSG00000157379","DHRS1","115817","B_cells",-0.163846365723662
"ENSG00000113580","NR3C1","2908","B_cells",-0.163853537579196
"ENSG00000115761","NOL10","79954","B_cells",-0.164420035592469
"ENSG00000168016","TRANK1","9881","B_cells",-0.164484291814379
"ENSG00000176209","SMIM19","114926","B_cells",-0.164574347370223
"ENSG00000130731","C16orf13","84326","B_cells",-0.16598901950792
"ENSG00000108433","GOSR2","9570","B_cells",-0.166512143687663
"ENSG00000132471","WBP2","23558","B_cells",-0.1670279794057
"ENSG00000101546","RBFA","79863","B_cells",-0.167367390564794
"ENSG00000101189","MRGBP","55257","B_cells",-0.167842815276001
"ENSG00000079277","MKNK1","8569","B_cells",-0.167934104947316
"ENSG00000164111","ANXA5","308","B_cells",-0.169139920510491
"ENSG00000067560","RHOA","387","B_cells",-0.170566305678645
"ENSG00000196267","ZNF836","162962","B_cells",-0.170900250578481
"ENSG00000162298","SYVN1","84447","B_cells",-0.171150418180467
"ENSG00000170035","UBE2E3","10477","B_cells",-0.171807750505265
"ENSG00000113504","SLC12A7","10723","B_cells",-0.171820151639053
"ENSG00000140400","MAN2C1","4123","B_cells",-0.171982793776414
"ENSG00000109911","ELP4","26610","B_cells",-0.173796744148855
"ENSG00000166913","YWHAB","7529","B_cells",-0.174168799412534
"ENSG00000261740","RP11-345J4.5","107282092","B_cells",-0.174236899406972
"ENSG00000165733","BMS1","9790","B_cells",-0.174301578238239
"ENSG00000196562","SULF2","55959","B_cells",-0.174530887251418
"ENSG00000082153","BZW1","9689","B_cells",-0.174566881682162
"ENSG00000240505","TNFRSF13B","23495","B_cells",-0.175311653141779
"ENSG00000067606","PRKCZ","5590","B_cells",-0.175897690990064
"ENSG00000163811","WDR43","23160","B_cells",-0.17605343905648
"ENSG00000237945","LINC00649","100506334","B_cells",-0.176281288106721
"ENSG00000156467","UQCRB","7381","B_cells",-0.176883363118387
"ENSG00000243156","MICAL3","57553","B_cells",-0.17735969347792
"ENSG00000064607","SUGP2","10147","B_cells",-0.177427111425228
"ENSG00000134996","OSTF1","26578","B_cells",-0.17772360444529
"ENSG00000111726","CMAS","55907","B_cells",-0.177753170424641
"ENSG00000164022","AIMP1","9255","B_cells",-0.17778958211219
"ENSG00000115827","DCAF17","80067","B_cells",-0.178060888929
"ENSG00000264364","DYNLL2","140735","B_cells",-0.178330945989433
"ENSG00000167851","CD300A","11314","B_cells",-0.178548254333714
"ENSG00000142166","IFNAR1","3454","B_cells",-0.178566420523591
"ENSG00000196151","WDSUB1","151525","B_cells",-0.179245613333138
"ENSG00000198873","GRK5","2869","B_cells",-0.179323617104385
"ENSG00000211598","IGKV4-1","28908","B_cells",-0.17971144673189
"ENSG00000058091","CDK14","5218","B_cells",-0.179737832578324
"ENSG00000185246","PRPF39","55015","B_cells",-0.179921036524622
"ENSG00000175305","CCNE2","9134","B_cells",-0.180033636386047
"ENSG00000112992","NNT","23530","B_cells",-0.180603604290452
"ENSG00000139826","ABHD13","84945","B_cells",-0.18079043962018
"ENSG00000070770","CSNK2A2","1459","B_cells",-0.180981472456407
"ENSG00000102119","EMD","2010","B_cells",-0.181271076542472
"ENSG00000129351","ILF3","3609","B_cells",-0.181416765391873
"ENSG00000100294","MCAT","27349","B_cells",-0.181639323663325
"ENSG00000139597","N4BP2L1","90634","B_cells",-0.18185655383667
"ENSG00000090674","MCOLN1","57192","B_cells",-0.181925570157539
"ENSG00000171223","JUNB","3726","B_cells",-0.182471030673327
"ENSG00000136213","CHST12","55501","B_cells",-0.182571749874275
"ENSG00000106086","PLEKHA8","84725","B_cells",-0.182576162171255
"ENSG00000154642","C21orf91","54149","B_cells",-0.182772064159961
"ENSG00000127481","UBR4","23352","B_cells",-0.183301736497756
"ENSG00000105135","ILVBL","10994","B_cells",-0.183436762115414
"ENSG00000181061","HIGD1A","25994","B_cells",-0.183448459007008
"ENSG00000092148","HECTD1","25831","B_cells",-0.184847375279412
"ENSG00000157895","C12orf43","64897","B_cells",-0.184975571637315
"ENSG00000141905","NFIC","4782","B_cells",-0.185426769993554
"ENSG00000136144","RCBTB1","55213","B_cells",-0.185533707925026
"ENSG00000112031","MTRF1L","54516","B_cells",-0.185824001332431
"ENSG00000169660","HEXDC","284004","B_cells",-0.186144076537213
"ENSG00000223865","HLA-DPB1","3115","B_cells",-0.186658500398776
"ENSG00000204161","C10orf128","170371","B_cells",-0.186994877252938
"ENSG00000146281","PM20D2","135293","B_cells",-0.186995504854317
"ENSG00000160856","FCRL3","115352","B_cells",-0.187065491128859
"ENSG00000157637","SLC38A10","124565","B_cells",-0.187474750308629
"ENSG00000099899","TRMT2A","27037","B_cells",-0.187852199914569
"ENSG00000137101","CD72","971","B_cells",-0.188247196313426
"ENSG00000117569","PTBP2","58155","B_cells",-0.188903745241691
"ENSG00000124406","ATP8A1","10396","B_cells",-0.189147009136383
"ENSG00000230989","HSBP1","3281","B_cells",-0.189663073051089
"ENSG00000123144","C19orf43","79002","B_cells",-0.18977419082871
"ENSG00000213722","DDAH2","23564","B_cells",-0.191371947333066
"ENSG00000171135","JAGN1","84522","B_cells",-0.191438329871499
"ENSG00000166797","FAM96A","84191","B_cells",-0.191440405219406
"ENSG00000167978","SRRM2","23524","B_cells",-0.191564365348217
"ENSG00000006652","IFRD1","3475","B_cells",-0.191804390943435
"ENSG00000153936","HS2ST1","9653","B_cells",-0.191893052710294
"ENSG00000148343","FAM73B","84895","B_cells",-0.191920102732852
"ENSG00000078140","UBE2K","3093","B_cells",-0.191955455014886
"ENSG00000100239","PPP6R2","9701","B_cells",-0.192351400544788
"ENSG00000267100","ILF3-AS1","147727","B_cells",-0.192406414786192
"ENSG00000084774","CAD","790","B_cells",-0.192432802675986
"ENSG00000075151","EIF4G3","8672","B_cells",-0.192558616722676
"ENSG00000166477","LEO1","123169","B_cells",-0.192612938235628
"ENSG00000166169","POLL","27343","B_cells",-0.192783723068031
"ENSG00000108262","GIT1","28964","B_cells",-0.193001199698341
"ENSG00000168542","COL3A1","1281","B_cells",-0.193180622081579
"ENSG00000135049","AGTPBP1","23287","B_cells",-0.193216992404929
"ENSG00000167173","C15orf39","56905","B_cells",-0.193723484287745
"ENSG00000130733","YIPF2","78992","B_cells",-0.193881341384332
"ENSG00000130255","RPL36","25873","B_cells",-0.194053434034196
"ENSG00000106992","AK1","203","B_cells",-0.194070162122994
"ENSG00000166337","TAF10","6881","B_cells",-0.194671623125244
"ENSG00000114861","FOXP1","27086","B_cells",-0.194885019359646
"ENSG00000117697","NSL1","25936","B_cells",-0.19511761682585
"ENSG00000162385","MAGOH","4116","B_cells",-0.195134591937233
"ENSG00000118705","RPN2","6185","B_cells",-0.195137948591786
"ENSG00000001460","STPG1","90529","B_cells",-0.195191753104719
"ENSG00000179743","FLJ37453","729614","B_cells",-0.195723895805978
"ENSG00000143924","EML4","27436","B_cells",-0.195840963866822
"ENSG00000197045","GMFB","2764","B_cells",-0.196046000777245
"ENSG00000011243","AKAP8L","26993","B_cells",-0.196248321459604
"ENSG00000174446","SNAPC5","10302","B_cells",-0.196349270126924
"ENSG00000169609","C15orf40","123207","B_cells",-0.19647669886564
"ENSG00000001497","LAS1L","81887","B_cells",-0.197353770066822
"ENSG00000196646","ZNF136","7695","B_cells",-0.197769160362203
"ENSG00000178691","SUZ12","23512","B_cells",-0.19791521400948
"ENSG00000225783","MIAT","440823","B_cells",-0.198163918199485
"ENSG00000186283","TOR3A","64222","B_cells",-0.198189390927748
"ENSG00000205038","PKHD1L1","93035","B_cells",-0.198203943486363
"ENSG00000177030","DEAF1","10522","B_cells",-0.198942531338704
"ENSG00000111880","RNGTT","8732","B_cells",-0.198944202962942
"ENSG00000011009","LYPLA2","11313","B_cells",-0.200026389907082
"ENSG00000161547","SRSF2","6427","B_cells",-0.200221808190317
"ENSG00000198695","MT-ND6","4541","B_cells",-0.200255875028493
"ENSG00000099991","CABIN1","23523","B_cells",-0.200552625613088
"ENSG00000097033","SH3GLB1","51100","B_cells",-0.2007136987413
"ENSG00000100519","PSMC6","5706","B_cells",-0.200896013775635
"ENSG00000119729","RHOQ","23433","B_cells",-0.201037169486569
"ENSG00000119574","ZBTB45","84878","B_cells",-0.201352990237499
"ENSG00000143977","SNRPG","6637","B_cells",-0.201406330119698
"ENSG00000108349","CASC3","22794","B_cells",-0.201523469504109
"ENSG00000141627","DYM","54808","B_cells",-0.201661381479655
"ENSG00000142227","EMP3","2014","B_cells",-0.202322773449701
"ENSG00000143110","C1orf162","128346","B_cells",-0.20298735948396
"ENSG00000180901","KCTD2","23510","B_cells",-0.203005252938249
"ENSG00000163788","SNRK","54861","B_cells",-0.203323195427368
"ENSG00000143179","UCK2","7371","B_cells",-0.203377877437979
"ENSG00000100445","SDR39U1","56948","B_cells",-0.203475453211155
"ENSG00000214046","SMIM7","79086","B_cells",-0.205057892747662
"ENSG00000184635","ZNF93","81931","B_cells",-0.20517418363084
"ENSG00000203666","EFCAB2","84288","B_cells",-0.20524393343155
"ENSG00000250565","ATP6V1E2","90423","B_cells",-0.205557919705569
"ENSG00000249437","NAIP","4671","B_cells",-0.205765247685607
"ENSG00000115165","CYTIP","9595","B_cells",-0.205971558168341
"ENSG00000130244","FAM98C","147965","B_cells",-0.206472723002659
"ENSG00000083544","TDRD3","81550","B_cells",-0.206580821646266
"ENSG00000139131","YARS2","51067","B_cells",-0.206706912668047
"ENSG00000127334","DYRK2","8445","B_cells",-0.206904998123027
"ENSG00000010318","PHF7","51533","B_cells",-0.207011776440761
"ENSG00000072062","PRKACA","5566","B_cells",-0.207186225415136
"ENSG00000143575","HAX1","10456","B_cells",-0.207224412167172
"ENSG00000109787","KLF3","51274","B_cells",-0.207237874086849
"ENSG00000085365","SCAMP1","9522","B_cells",-0.207728247366315
"ENSG00000087086","FTL","2512","B_cells",-0.207986626960793
"ENSG00000197170","PSMD12","5718","B_cells",-0.208340358772252
"ENSG00000182473","EXOC7","23265","B_cells",-0.208345802397644
"ENSG00000158715","SLC45A3","85414","B_cells",-0.20845077113733
"ENSG00000103126","AXIN1","8312","B_cells",-0.208466112800836
"ENSG00000165028","NIPSNAP3B","55335","B_cells",-0.209345178187544
"ENSG00000100813","ACIN1","22985","B_cells",-0.20939118220273
"ENSG00000132612","VPS4A","27183","B_cells",-0.209509576365262
"ENSG00000160908","ZNF394","84124","B_cells",-0.209831894681649
"ENSG00000122484","RPAP2","79871","B_cells",-0.210029228741296
"ENSG00000132182","NUP210","23225","B_cells",-0.210230503946755
"ENSG00000110090","CPT1A","1374","B_cells",-0.212033658400527
"ENSG00000173113","TRMT112","51504","B_cells",-0.212303211010044
"ENSG00000113456","RAD1","5810","B_cells",-0.213705392725066
"ENSG00000083642","PDS5B","23047","B_cells",-0.213712326683044
"ENSG00000027847","B4GALT7","11285","B_cells",-0.213736363919917
"ENSG00000129993","CBFA2T3","863","B_cells",-0.214093422115947
"ENSG00000118496","FBXO30","84085","B_cells",-0.214144967355094
"ENSG00000149418","ST14","6768","B_cells",-0.214462572531358
"ENSG00000133858","ZFC3H1","196441","B_cells",-0.214912347692514
"ENSG00000224531","SMIM13","221710","B_cells",-0.215469116720406
"ENSG00000182240","BACE2","25825","B_cells",-0.215508412240914
"ENSG00000126790","L3HYPDH","112849","B_cells",-0.215707506139169
"ENSG00000010322","NISCH","11188","B_cells",-0.21594653651021
"ENSG00000143947","RPS27A","6233","B_cells",-0.216076520029105
"ENSG00000117226","GBP3","2635","B_cells",-0.21638258377983
"ENSG00000231721","LINC-PINT","378805","B_cells",-0.216612916326033
"ENSG00000205208","C4orf46","201725","B_cells",-0.217050166844762
"ENSG00000132823","OSER1","51526","B_cells",-0.217196952987292
"ENSG00000103769","RAB11A","8766","B_cells",-0.217350010326805
"ENSG00000154813","DPH3","285381","B_cells",-0.217507165246634
"ENSG00000204673","AKT1S1","84335","B_cells",-0.217783431257398
"ENSG00000134248","LAMTOR5","10542","B_cells",-0.218897574126934
"ENSG00000181788","SIAH2","6478","B_cells",-0.21915523926578
"ENSG00000005801","ZNF195","7748","B_cells",-0.219304705117901
"ENSG00000151876","FBXO4","26272","B_cells",-0.219708182581962
"ENSG00000113712","CSNK1A1","1452","B_cells",-0.21984629060211
"ENSG00000232677","LINC00665","100506930","B_cells",-0.22066295779496
"ENSG00000198363","ASPH","444","B_cells",-0.220896102561043
"ENSG00000156374","PCGF6","84108","B_cells",-0.221273906447422
"ENSG00000166887","VPS39","23339","B_cells",-0.222256777036934
"ENSG00000081154","PCNP","57092","B_cells",-0.222368324388651
"ENSG00000124177","CHD6","84181","B_cells",-0.222437700494533
"ENSG00000140464","PML","5371","B_cells",-0.222837828846465
"ENSG00000204592","HLA-E","3133","B_cells",-0.223526524130298
"ENSG00000189369","GSPT2","23708","B_cells",-0.223572890586299
"ENSG00000101460","MAP1LC3A","84557","B_cells",-0.223888236735941
"ENSG00000185009","AP3M1","26985","B_cells",-0.224553851923026
"ENSG00000130706","ADRM1","11047","B_cells",-0.224811867228827
"ENSG00000187147","RNF220","55182","B_cells",-0.225029575788559
"ENSG00000148384","INPP5E","56623","B_cells",-0.225700924524887
"ENSG00000101901","ALG13","79868","B_cells",-0.226035043639534
"ENSG00000115350","POLE4","56655","B_cells",-0.226138622869485
"ENSG00000188243","COMMD6","170622","B_cells",-0.22616615828132
"ENSG00000197013","ZNF429","353088","B_cells",-0.226527383408321
"ENSG00000087884","AAMDC","28971","B_cells",-0.226860845066467
"ENSG00000125753","VASP","7408","B_cells",-0.227277551241206
"ENSG00000154059","IMPACT","55364","B_cells",-0.227566272449069
"ENSG00000147548","WHSC1L1","54904","B_cells",-0.227644467933626
"ENSG00000161642","ZNF385A","25946","B_cells",-0.228092634285649
"ENSG00000068366","ACSL4","2182","B_cells",-0.228519715548798
"ENSG00000141577","CEP131","22994","B_cells",-0.229528762881389
"ENSG00000178913","TAF7","6879","B_cells",-0.229772724969424
"ENSG00000198917","C9orf114","51490","B_cells",-0.229795201029234
"ENSG00000182718","ANXA2","302","B_cells",-0.230654975463481
"ENSG00000100292","HMOX1","3162","B_cells",-0.230852141936165
"ENSG00000100401","RANGAP1","5905","B_cells",-0.230911508482625
"ENSG00000102974","CTCF","10664","B_cells",-0.231147251378949
"ENSG00000088727","KIF9","64147","B_cells",-0.231503677692886
"ENSG00000243716","NPIPB5","100132247","B_cells",-0.231543221969851
"ENSG00000170949","ZNF160","90338","B_cells",-0.231596265087277
"ENSG00000184887","BTBD6","90135","B_cells",-0.231652344944087
"ENSG00000100325","ASCC2","84164","B_cells",-0.231763938892697
